date,time,temperature_fahrenheit,dew_point_fahrenheit,humidity_percentage,wind,wind_speed_mph,wind_gust_mph,pressure_in,precipitation_in,condition
03/08/2022,16:00:00,77.32372075433241,64.13274896257178,94,CALM,1.7326476662380486,14.431577629182721,30.087485639526715,0.6288136296887872,Clear
03/08/2022,16:30:00,60.88353921694229,52.525741629146985,72,SW,6.016823120141,11.520478741725848,29.935664043329748,0.6531544364126615,T-Storm / Windy
03/08/2022,17:00:00,63.87288435041407,69.22707285728163,92,W,7.021323655110664,9.105471503834208,29.9209275494401,0.5908389405846437,Drizzle
03/08/2022,17:30:00,82.29442014902233,41.79821009732295,91,SE,6.475629868070878,6.137846563333968,30.09714725869683,0.38952453924495767,Thunder
03/08/2022,18:00:00,66.51810855377235,58.48802820978402,57,N,8.06029474407778,7.71402110405867,29.963795953455445,0.5255073283142836,Haze / Windy
03/08/2022,18:30:00,61.178097575015805,53.497697064267705,94,SE,4.303738902153555,14.993693644571398,29.96770608158355,0.40699642221816723,T-Storm
03/08/2022,19:00:00,67.84187189475327,61.48650698466251,63,SW,6.097631657189985,5.628495613962578,29.9988483352319,0.045650591790672546,Haze / Windy
03/08/2022,19:30:00,76.23068102296808,66.20767583484812,64,NE,8.02393223190828,3.176994591341184,29.95370756865885,0.4697698686876073,Thunder
03/08/2022,20:00:00,70.2134279417186,44.23718746068954,84,SE,1.1937526673362608,3.398081101683774,30.027049744814388,0.2757415053693443,Fog
03/08/2022,20:30:00,68.41442912034337,64.3764970315097,93,NW,7.422421382861657,2.577102595206318,29.931794628712268,0.7418805031262045,Haze / Windy
03/08/2022,21:00:00,81.74491398989971,63.910912338191736,100,E,5.6282809814040125,13.993074593575523,30.016338617684557,0.39514401965826496,Cloudy
03/08/2022,21:30:00,70.83585193717568,68.70574189452982,98,NE,9.472505056046618,6.73116969964833,30.07270528608203,0.8538120744918309,Haze / Windy
03/08/2022,22:00:00,88.25344607436108,51.9255481197516,79,S,4.2345730226893625,6.640610961567612,30.004159727132812,0.5517186607799907,Snow
03/08/2022,22:30:00,62.17463318047742,50.82575326165101,80,S,0.5960913934641887,5.658851202157027,30.066237742140917,0.03510881498052054,Fog
03/08/2022,23:00:00,84.12127102200579,40.54360830225807,91,E,2.8859566791173163,13.973054843804714,29.934605052812174,0.689371957578721,Thunder
03/08/2022,23:30:00,83.9496914820167,63.01021147326932,60,SW,6.7673667399780735,7.2820083709889545,30.090743962327593,0.519249844103223,T-Storm
03/09/2022,00:00:00,54.55430038822909,51.534155270221724,98,E,2.635663609744241,14.568631956963303,30.08416567294647,0.20282827372393408,Thunder
03/09/2022,00:30:00,82.25818240328269,48.00140692268283,54,SW,5.321318921987942,9.643588165433785,29.977701092820006,0.19227084094050761,T-Storm
03/09/2022,01:00:00,69.34605863212309,64.4397710352805,85,SE,5.160028532745508,1.3637290568556444,30.026638912413315,0.9419452516579592,Rain
03/09/2022,01:30:00,85.88220439956393,67.37741716030408,56,W,4.598011840866092,3.4736088475666236,30.067795073865128,0.6159586536732592,Rain
03/09/2022,02:00:00,86.6010229468555,55.268122260124855,71,CALM,2.7245053373434445,13.950739807749892,30.057242260024722,0.2798366529224231,Haze / Windy
03/09/2022,02:30:00,88.36954687765737,60.265147049870365,77,S,6.157291733816457,2.3744889237182063,30.089684150047972,0.512722650140285,T-Storm
03/09/2022,03:00:00,85.41802657091343,60.850574557555845,70,N,6.679898061248872,8.131334761047189,29.948933194863383,0.7243846398372072,Cloudy
03/09/2022,03:30:00,58.84418161592106,53.924044231798746,89,SE,9.490452320252961,11.383345892442579,30.015645215430418,0.49828819375237443,Thunder
03/09/2022,04:00:00,81.60689132597746,68.7003824770893,89,E,0.6998336160896979,12.010258070818264,29.93555144173893,0.12128487217611339,Rain / Windy
03/09/2022,04:30:00,52.29308441965015,68.90961986099718,65,CALM,0.7738334256534296,1.9061585966452714,30.00827883233129,0.5204790782334472,Thunder
03/09/2022,05:00:00,55.19090947917302,57.938785148755244,69,W,3.4752225116998323,11.04774379235227,30.08489465289185,0.807556029033238,T-Storm / Windy
03/09/2022,05:30:00,74.11561660208059,50.20939060578879,80,NW,2.884336422292181,3.015360808516472,30.023169514337027,0.5276158275840892,Thunder
03/09/2022,06:00:00,59.34623997918536,40.0649565282197,100,NW,0.298343642378579,13.158795776089368,29.909777705573624,0.10578461692468277,Haze / Windy
03/09/2022,06:30:00,80.23164670244952,63.28121302973337,50,SE,3.7587751565449734,14.478738955083761,30.05471147483674,0.013825908068637371,Fog
03/09/2022,07:00:00,82.62712463168813,68.50093256059806,70,SE,3.612241547050048,13.404513171103641,29.97812825850441,0.973782053712002,Haze / Windy
03/09/2022,07:30:00,63.228752265077624,45.98664773214021,95,E,9.83441194076428,5.512909282676677,29.94420865239703,0.49001708515141473,Haze / Windy
03/09/2022,08:00:00,85.30229910587633,64.92660990756028,87,NE,9.5390765173007,12.534632421147498,30.016219193355738,0.3446892095380417,T-Storm / Windy
03/09/2022,08:30:00,80.0633735484594,47.567377996334244,91,NW,0.03515619908464607,10.132424180202808,30.073486249478485,0.49090655497238955,Snow
03/09/2022,09:00:00,63.96237979291704,43.236613914041236,79,NE,0.5818137746611018,4.731924459394249,30.017309033443887,0.04950480213328934,Clear
03/09/2022,09:30:00,84.33801911064874,56.78070377645135,69,W,2.2114238561490285,2.9464448496388425,30.078495967934863,0.15529922163042387,Rain / Windy
03/09/2022,10:00:00,83.28665214068485,50.10648026935277,68,SW,9.165665531151049,5.438538121090736,30.062519367810502,0.9685719555991437,Haze / Windy
03/09/2022,10:30:00,67.54577174207895,67.38493890165373,59,CALM,2.1177887398516915,11.046532012895865,29.901217946537237,0.8361608364681505,Snow
03/09/2022,11:00:00,58.978494624197765,66.34531631890708,52,NW,5.466207180991651,5.7562201953538015,29.96210504650525,0.20000519553616314,Rain
03/09/2022,11:30:00,81.99125363975251,46.524173662045094,75,S,7.683499224340674,10.172840695208047,29.951426281002632,0.3461479889691168,Thunder
03/09/2022,12:00:00,50.90266680842746,54.15863668035604,50,SE,4.6016064941412385,13.413225329896608,29.91141051177737,0.5684679197418225,Thunder
03/09/2022,12:30:00,85.46804156820309,62.326615066816615,63,S,8.149553266362803,10.299695220073303,30.040680739821187,0.99762366772333,Fog
03/09/2022,13:00:00,59.318470155152994,47.585756404833795,63,N,8.155216700601676,3.065897698886735,29.927262092635676,0.39586227275199415,T-Storm
03/09/2022,13:30:00,88.02943809161599,65.8610177843058,92,SE,2.703632878561575,10.316569840906219,30.024058497421777,0.18688945239150334,Rain
03/09/2022,14:00:00,80.17463073148053,60.598114887624696,54,CALM,7.364040505573208,0.05678526866096212,30.019113170403156,0.2534869644037827,Rain
03/09/2022,14:30:00,77.62082264893596,54.21017141601631,74,NW,7.847384978438779,8.571393485226324,30.081519655867442,0.33714103147217167,Rain / Windy
03/09/2022,15:00:00,89.36973035051976,54.5296883640531,79,E,9.419486777325975,5.490287758814688,30.017300057830962,0.7932021390076404,Thunder
03/09/2022,15:30:00,75.67588776832767,59.12598592888901,86,SE,8.819611398763541,1.8956310101409801,29.959701808220146,0.7611244925325277,Rain
03/09/2022,16:00:00,50.866580392130196,51.64139907804007,76,E,0.6416670321596585,12.697976288087755,29.984023965970454,0.8935819787303009,Cloudy
03/09/2022,16:30:00,61.07620219244496,58.47493530943805,79,NW,0.7234499164014785,5.8636453018881305,30.063024567137123,0.18762500926066084,Clear
03/09/2022,17:00:00,51.23159891242064,40.51947484775643,68,NW,7.372286968286855,10.180426005535965,30.078406390384963,0.9393097440957027,Fog
03/09/2022,17:30:00,57.702138800282405,63.733002875829655,75,N,8.760687245780746,1.6232266151448522,30.04105304269118,0.9865390607649077,Cloudy
03/09/2022,18:00:00,56.174595224619154,56.312671472148,71,NE,2.860074632669839,10.123445343790596,30.012165201510662,0.3300125671434381,Drizzle
03/09/2022,18:30:00,61.68620028145406,64.88968205883855,98,CALM,8.967061872972016,1.2055350367655375,29.9695749932661,0.29980382065838895,Haze / Windy
03/09/2022,19:00:00,64.41797930026897,60.81951567437644,54,SW,8.586729543502852,2.4369214481710584,29.947055180725418,0.06829283277379872,Drizzle
03/09/2022,19:30:00,66.76315167657512,57.297498123170215,56,N,7.379282901751022,5.328388176456749,30.060988250644993,0.904541609554081,Haze / Windy
03/09/2022,20:00:00,61.69863282778104,46.456131307230294,80,W,3.7687176748548312,10.48942356044671,30.075459293667492,0.986418663190996,Fog
03/09/2022,20:30:00,57.68722417697536,65.6722796807837,56,CALM,8.93520354708985,13.202435691676635,29.99587399442431,0.19642646328708457,Drizzle
03/09/2022,21:00:00,60.36228906398108,54.468355200394285,90,W,5.451418613503148,4.133535077413047,29.995267884982347,0.011828527552827817,Rain / Windy
03/09/2022,21:30:00,54.60565388781725,60.454147142504254,54,N,3.9128273681253454,5.068476787798638,29.928194157555435,0.403891201992143,Snow
03/09/2022,22:00:00,53.04009924467931,40.688162381123774,94,S,2.011354234677288,11.617352115768595,29.937885997667333,0.7326486939847278,Fog
03/09/2022,22:30:00,75.03924546568427,69.64511209342342,66,N,9.50939013147073,0.37042906461801084,29.925863452711056,0.8474844385051671,Thunder
03/09/2022,23:00:00,82.04372487729344,52.53986620333814,94,E,6.4711777235116665,14.164001584473137,29.993332477104126,0.17374538793368133,Drizzle
03/09/2022,23:30:00,51.93961876089577,54.11235768632089,76,W,9.563021583053317,13.975472350580036,30.085719590924374,0.42064173850798336,T-Storm
03/10/2022,00:00:00,88.02800709869265,57.86844210191876,93,SW,2.1052575597631815,7.2739615405610545,29.982377640197132,0.923746500360238,Drizzle
03/10/2022,00:30:00,60.30198875974741,53.69928982047031,86,CALM,9.511210888715237,7.747988338127573,30.0869409738947,0.8187450986393477,Clear
03/10/2022,01:00:00,88.03364997693966,58.94951775608112,96,SE,3.408766268129819,5.495420046316873,29.95331168536245,0.627987861722094,Cloudy
03/10/2022,01:30:00,65.00766754563571,56.10453615462088,91,NE,5.061526432656085,7.016625809985939,30.01505389148887,0.5666524793947249,Cloudy
03/10/2022,02:00:00,67.50913490016053,68.49336400746442,55,S,5.979983202043453,6.617581524981243,29.96689623049135,0.4710760912973494,Thunder
03/10/2022,02:30:00,72.6284613844679,44.72253520780752,91,N,0.9824727890880469,14.68980810198704,30.096635306578396,0.6299853314448902,Cloudy
03/10/2022,03:00:00,78.10269426419372,61.188597813019356,58,SE,6.7149503590627715,10.29237536506433,30.09408060049279,0.9926742037624517,Rain
03/10/2022,03:30:00,54.596256189815186,48.2440546911995,85,SE,4.970384859780827,14.374414442159736,30.05438396283922,0.16204699049735904,Rain
03/10/2022,04:00:00,74.69417838034123,42.80646779372182,84,SW,5.374803354539837,8.134607490760832,30.004363674282118,0.6681596691895901,Rain
03/10/2022,04:30:00,68.71194058536705,60.0234438212254,99,NE,3.681760716555773,10.24408661623146,30.02196453622245,0.11729454858231758,Thunder
03/10/2022,05:00:00,52.817859232558625,41.00648773411749,82,N,9.651328878430064,3.9562067095380438,30.009104828899098,0.0961884900846589,Fog
03/10/2022,05:30:00,88.31188688807767,64.56912301612265,64,SE,3.5512485832936913,2.8223777150453984,30.080938133170147,0.3674630924765626,Drizzle
03/10/2022,06:00:00,72.75987624438103,46.09398558355329,77,NW,2.2124313621790503,12.262173876583196,29.97759960180639,0.27742438181716045,Fog
03/10/2022,06:30:00,72.73016417531383,69.15276912065895,73,S,3.373305281441341,10.35551237898392,29.92542518538198,0.3447648477720583,Haze / Windy
03/10/2022,07:00:00,81.51657365866109,48.33322235188867,69,E,5.707190836340121,14.609353696561024,29.96257806548942,0.1107981349378917,Rain / Windy
03/10/2022,07:30:00,60.629641581401195,51.89864056265037,58,SW,2.1779488283269366,12.608189209031764,29.920386995353986,0.3976651510305077,Clear
03/10/2022,08:00:00,65.8333607851543,49.386431118062625,92,NE,6.597140145875118,13.627673535371361,30.082676737464016,0.2121106481629429,Rain / Windy
03/10/2022,08:30:00,86.16813728826261,46.7562603435438,51,N,7.359831458198163,1.8687426918044037,30.078246629742065,0.21090692773681796,Fog
03/10/2022,09:00:00,67.46076703849317,57.737009793168895,97,NW,7.820274975041065,2.0416823712961745,30.097656195651574,0.5732485542673068,Cloudy
03/10/2022,09:30:00,74.68812435522837,60.014968559207546,82,W,3.9605382292160063,7.347792127480678,29.99994177365504,0.8284978920981311,T-Storm
03/10/2022,10:00:00,89.52925587095262,60.87154551560283,70,W,9.876317652223833,7.780960110919423,30.062780050359112,0.18710429452745636,Cloudy
03/10/2022,10:30:00,63.746752185129324,69.9388836109421,76,NW,8.512791173261864,3.258823082914984,29.983082694325766,0.6823273764802094,Rain / Windy
03/10/2022,11:00:00,51.01248390021226,41.1578304046656,66,E,9.379159133538163,13.975442868067196,30.013710835388537,0.9158637294488202,Thunder
03/10/2022,11:30:00,82.90007374013507,67.43457498528893,53,CALM,2.384720321717093,4.79186440336695,29.967498126596993,0.09757767186590205,T-Storm
03/10/2022,12:00:00,62.6973781571634,42.82862300447724,55,W,3.9527177342820763,2.9194022876814616,29.909464451547258,0.2427467793065372,T-Storm
03/10/2022,12:30:00,68.04750104266506,66.32040392423511,56,S,0.4454039584641578,1.0427664296035029,30.021923558930048,0.42493706334827197,Thunder
03/10/2022,13:00:00,65.87174923603635,47.27171108546153,83,CALM,1.7282683652338038,8.573245743521852,30.09001647442785,0.35407624975840746,Clear
03/10/2022,13:30:00,51.475565053331295,64.56813542431826,56,SE,0.2178889730030953,6.651534134767135,30.03675208364203,0.5628493346894121,Rain
03/10/2022,14:00:00,82.66823613308674,44.51492034956002,78,E,7.935416394662369,10.814149461132597,29.984317426181047,0.07793719704266577,T-Storm / Windy
03/10/2022,14:30:00,73.69459517322395,67.84284648613416,60,SE,2.0535286072462555,4.7568463625366855,29.97498873657803,0.24673804908991093,Cloudy
03/10/2022,15:00:00,57.09816857238859,52.08528202566265,65,SE,1.876888005594396,3.8714746724001876,29.940088278851682,0.9765687164388321,Fog
03/10/2022,15:30:00,68.63962026155036,68.71671403270572,91,E,5.358577142098225,4.821586218025923,29.9747360710601,0.40712982746659976,Clear
03/10/2022,16:00:00,68.61462126401094,61.14954980977879,95,S,2.1837350644481734,6.812050090547038,29.920265425837243,0.6002244637252159,Haze / Windy
03/10/2022,16:30:00,72.37757015646014,42.94203302292658,63,SW,8.90105439913324,14.914674693660173,30.01257962266907,0.9893908874610494,Fog
03/10/2022,17:00:00,77.25425891829342,50.97966522422012,77,W,9.176807043803784,7.30941493568169,30.008627407939624,0.2948191484196181,Thunder
03/10/2022,17:30:00,57.391511625015326,67.01281480499784,67,S,6.073858576955268,13.208840115025104,30.02471650939087,0.9316323120512502,Cloudy
03/10/2022,18:00:00,61.540196439904896,41.943596172468666,100,W,0.7917764485684764,0.7889511549371969,30.076839777545064,0.5730801888844965,Fog
03/10/2022,18:30:00,83.03325866394316,49.596304528725064,52,SE,2.6972007666504627,14.623831182310658,30.019264830640953,0.6565916370243576,Drizzle
03/10/2022,19:00:00,61.949599101663395,42.472987440433286,66,CALM,8.060639674017803,9.536508916535901,30.013259487180434,0.08199717308472276,T-Storm
03/10/2022,19:30:00,86.12586243347943,57.68595548110099,91,NE,2.288814678700799,10.416048685187825,30.096306046822953,0.36497192800292544,T-Storm
03/10/2022,20:00:00,84.54232490269622,47.47018691576682,73,E,3.261860668363219,9.499179349835513,29.977731296501364,0.5390294714322688,Fog
03/10/2022,20:30:00,77.30524449019956,43.50641567509941,67,NE,0.6650167791392114,8.525474147826698,29.9689428795607,0.3442016736276038,Drizzle
03/10/2022,21:00:00,86.90327794356965,41.69217561500979,96,E,4.931072790189749,5.659833912535283,30.092896823809888,0.4364536468501621,T-Storm / Windy
03/10/2022,21:30:00,50.881519735100305,57.82167568309205,76,CALM,6.644833753266861,7.460136241789568,29.978918492468612,0.39624500049665956,Cloudy
03/10/2022,22:00:00,71.87824316022704,42.85414802744227,76,W,1.3122530703791702,4.502027016247869,29.98206246667167,0.2915419901686962,Clear
03/10/2022,22:30:00,60.02132251941278,43.90844237945378,78,N,9.612312404287394,5.180827915905827,29.951690407135967,0.23246998106306416,Fog
03/10/2022,23:00:00,55.89830035782254,58.180691886485704,87,E,9.491468974251502,1.9408478206670843,30.012902058681767,0.16100914559375545,T-Storm
03/10/2022,23:30:00,62.43681501132785,53.047806350563825,57,NE,8.983579560798447,14.059885731798841,30.029787701639833,0.7707309642794326,Drizzle
03/11/2022,00:00:00,69.67730592545264,61.73059551024133,51,W,3.6808900482338536,1.5404396904631423,30.096452532960086,0.4782048286863616,Thunder
03/11/2022,00:30:00,78.59652773692302,48.0620114856836,64,S,8.930395400815787,12.920916330882882,30.08254899636928,0.5355152104103619,Clear
03/11/2022,01:00:00,83.69943650924972,41.64029772553247,90,E,5.0607972524266955,2.8508091568030784,30.086554417865532,0.6055099855899564,Haze / Windy
03/11/2022,01:30:00,50.0627269793615,58.07152025656849,94,CALM,2.124411111832055,3.442200988138931,30.04766683856526,0.2780934617132078,Haze / Windy
03/11/2022,02:00:00,55.596191027351715,69.07029341310849,92,W,3.818962275436956,1.9148157117714815,30.034831263103495,0.17614004968954988,Haze / Windy
03/11/2022,02:30:00,66.57442526611354,52.29634641341243,65,W,5.861535426361042,6.624061949881418,29.93354185036348,0.6889783328144694,Clear
03/11/2022,03:00:00,62.75382208472308,63.35323985095957,53,SE,3.797268807085109,4.532595391181522,30.017333757004536,0.019007623459374012,Rain
03/11/2022,03:30:00,89.59141607488044,61.8615168996591,78,N,9.143672215449762,5.425949787813515,30.070294394133832,0.15336550793901282,Thunder
03/11/2022,04:00:00,76.1006582986848,64.11611752318672,81,SE,8.02047547752263,5.465236800327467,30.06520450231899,0.4446465463405129,Rain / Windy
03/11/2022,04:30:00,76.12107058405931,60.79353100881798,69,CALM,3.297704763488296,6.596464062282614,29.946577206832064,0.6931886522491433,Thunder
03/11/2022,05:00:00,87.78259986862523,49.080875957387306,56,NW,0.34573553639896115,1.4787137585918493,30.01646591966416,0.30009207246605085,Drizzle
03/11/2022,05:30:00,72.49379480772122,61.11347545759136,86,NW,6.7885193374415245,3.721430165572116,29.93101385411712,0.10417217076537166,Rain
03/11/2022,06:00:00,71.47492407458857,66.10285091452081,57,S,8.411646907851395,0.07742511616343317,30.076468394767883,0.012444488164504386,Cloudy
03/11/2022,06:30:00,69.35178069172744,63.14718089443771,90,NE,0.429168971592484,7.853905953064832,29.93327886369737,0.4252058017545649,Fog
03/11/2022,07:00:00,85.32323532198001,41.63494101519887,70,SW,0.3108234770787921,5.041757972963978,30.070684464166693,0.31546988163115575,Fog
03/11/2022,07:30:00,62.480313282139406,55.94896423110572,69,NW,9.184592070887046,3.369147247693372,30.020286949647623,0.19492327285172684,Haze / Windy
03/11/2022,08:00:00,74.77526524622454,42.4897687447745,67,E,3.8116197363704654,1.9679497803823272,30.019112436721745,0.019189184536407278,Haze / Windy
03/11/2022,08:30:00,52.44224409256071,54.254830441877594,72,SE,4.243604326004783,12.288466288487331,29.968035696184078,0.21673338053219393,Rain
03/11/2022,09:00:00,52.166175184449585,45.414180240702436,80,N,5.668269506887348,4.568645955523622,30.08275330011927,0.8087368303529386,Cloudy
03/11/2022,09:30:00,51.40411684893292,44.69989294846734,76,SW,1.0991654321443523,10.331114752441584,29.90604958691472,0.19924173730882155,Clear
03/11/2022,10:00:00,71.14632655395454,50.43878865606169,52,W,0.4647310303252672,7.422434516608006,30.090352278408833,0.04960339194395236,T-Storm / Windy
03/11/2022,10:30:00,78.99346873965737,52.132643103763904,81,W,8.660771720049228,0.22003605752704325,29.967683374478803,0.011145507973186697,Clear
03/11/2022,11:00:00,87.59609063742127,62.19361602716375,91,SE,8.581249920183442,7.033302673062563,30.09740079788676,0.9815448143527804,Snow
03/11/2022,11:30:00,69.77768131979478,62.854569620593665,87,CALM,8.787727517329184,13.20363917710399,30.04487447534459,0.552057753078955,Cloudy
03/11/2022,12:00:00,57.54472610559966,60.435604566334064,95,S,0.826340206860191,10.745616846119525,30.03646883757829,0.1619243325789076,Fog
03/11/2022,12:30:00,56.46918173478538,42.27088729630695,54,E,8.955889115193111,1.5464955603924064,29.964160350329045,0.5864031190801895,Haze / Windy
03/11/2022,13:00:00,73.72035426780148,45.665583242913605,74,S,8.811909363557596,6.641730979673298,30.089196681930535,0.40442937159038905,Cloudy
03/11/2022,13:30:00,57.44097700752225,65.6490520174579,78,E,0.3837598753034599,10.732099059084941,30.04010565529553,0.36454323298923064,Snow
03/11/2022,14:00:00,88.5591982973115,46.19963915221532,97,W,9.25543392947463,5.8176912975028685,30.090299035685344,0.5507930213846433,Thunder
03/11/2022,14:30:00,56.97786606087849,57.004851450788124,62,N,0.8023182663326811,0.941214656118951,29.93916958704901,0.9334267797780539,Rain
03/11/2022,15:00:00,83.81631132543384,60.823284228907085,86,NE,3.034757626845618,8.912386809350842,30.002968699135756,0.8658830743804187,Cloudy
03/11/2022,15:30:00,80.53155621198303,43.32419555282856,52,S,8.433029687516685,1.0170538304105086,29.998638017707798,0.45234040423383304,Cloudy
03/11/2022,16:00:00,57.4249223779901,43.82322915704738,84,S,5.014161397561959,6.791111233548958,29.951218071350286,0.4509191609721318,Cloudy
03/11/2022,16:30:00,77.1004912600456,43.13224615794584,92,NE,2.097254504153222,13.506244554931289,30.086290119327515,0.8150701985691563,T-Storm
03/11/2022,17:00:00,58.24251705354969,68.04089846785114,93,SE,8.184686387101618,7.118793910483611,30.02965395229765,0.18261829845170519,Thunder
03/11/2022,17:30:00,80.52409651981758,65.62329965279403,60,NE,1.7511690476268083,7.662463634234763,30.024011999665788,0.6072336363797592,Fog
03/11/2022,18:00:00,54.26327126271637,47.36581206726579,58,NE,4.9160892089216555,6.906010669412111,29.96199193489215,0.9836190117220711,T-Storm / Windy
03/11/2022,18:30:00,71.55644090534065,64.36200288162166,89,CALM,2.8442675887296476,7.734045923661881,30.00836139182804,0.6335549508212546,Rain
03/11/2022,19:00:00,66.98745739348809,55.521740738649186,61,N,7.452384116041761,7.448529810179724,30.04207941379845,0.7528214264788433,Thunder
03/11/2022,19:30:00,64.06945925003942,41.048944107400295,98,N,2.7076991368684378,10.68661465868977,29.976399002963987,0.319775450255666,Thunder
03/11/2022,20:00:00,74.25709718777736,50.914273116571124,51,N,3.586467186117929,12.68631654383218,30.09537652401485,0.19292983703585542,Snow
03/11/2022,20:30:00,51.04230448777112,59.77474495102448,53,NW,1.986718959715752,6.270483173961321,30.02863392039292,0.597777223549888,Rain / Windy
03/11/2022,21:00:00,81.91080081029227,50.53554040912491,88,W,4.500106860870932,4.939581780230253,30.013292926301418,0.722452848507968,Rain
03/11/2022,21:30:00,82.80048779386016,53.415519245518375,83,NW,4.836592778898719,10.721711292787887,30.083954299763153,0.20684277426619813,Rain / Windy
03/11/2022,22:00:00,88.86254582347654,56.86671276175784,82,SE,4.440854504057249,0.5509097856814704,30.009185625629417,0.4736480535718338,Clear
03/11/2022,22:30:00,59.48481333607523,59.62476293910421,60,S,1.7307637713892199,1.180483209453883,30.041184208588202,0.4524110821751861,Drizzle
03/11/2022,23:00:00,56.829522749691705,61.21010791681826,99,SW,1.7454322391893917,6.434762680445366,29.9959378046242,0.748149499021493,Thunder
03/11/2022,23:30:00,79.62694596040726,47.140862014921375,63,NE,4.580623873436025,14.759846153752898,30.036342132915422,0.9013268902069532,Haze / Windy
03/12/2022,00:00:00,86.93484659759211,46.04962865182688,92,SW,5.132178011621217,14.626493305958657,30.0489097506428,0.7213824803082265,Cloudy
03/12/2022,00:30:00,72.13041840008651,54.0433149580207,74,E,9.141972389286202,7.867418058577254,30.004384994668374,0.1841387681654838,T-Storm / Windy
03/12/2022,01:00:00,58.39604447239104,61.079616993935076,87,N,4.279208239284733,11.536650127153967,29.998572138425462,0.42934048137248404,T-Storm / Windy
03/12/2022,01:30:00,52.999041081386636,67.17631713935873,78,CALM,2.420714598483349,10.935939518918033,29.962212021051847,0.6736267210588619,Snow
03/12/2022,02:00:00,62.884102278195385,43.26313474115017,63,NW,6.026158344900626,7.417689840818726,30.090841963707117,0.2377721615569396,Rain / Windy
03/12/2022,02:30:00,64.11377531126163,50.04482209423737,67,NE,7.207865955239502,12.59059728852902,29.946849324273117,0.9866164526013508,Snow
03/12/2022,03:00:00,80.61801174060352,48.32188294364572,56,W,6.353431967602723,10.503666398540696,30.08943396068834,0.6913293953432148,Drizzle
03/12/2022,03:30:00,62.204435285177375,65.60150889935761,61,SE,9.38544748504601,14.759692852977349,30.09629750040721,0.880762523168567,Cloudy
03/12/2022,04:00:00,62.61089017046188,50.26697356809629,100,CALM,5.1933041561674695,6.832333150966746,29.960074150024713,0.999848478914395,Thunder
03/12/2022,04:30:00,73.79919152390026,54.7455333612389,57,SW,5.344080867607342,12.725065258382898,30.035682962901856,0.43429268569981616,Snow
03/12/2022,05:00:00,86.26592172161529,44.48365090938362,57,S,7.768108935960773,8.039947040452402,30.018283477028305,0.28251538987899816,Thunder
03/12/2022,05:30:00,80.26031748141823,57.071981192001985,57,NW,9.061521317243761,9.946944638824391,29.935833006333283,0.1862722262162937,T-Storm / Windy
03/12/2022,06:00:00,87.77380809093901,63.76782800839233,52,S,5.502912396524398,8.577165243410203,30.013863680579632,0.6386096207612361,Cloudy
03/12/2022,06:30:00,59.5090632097245,57.1528939677717,86,W,0.6865000747045358,6.730429141821382,29.90486652673213,0.9826266094056569,Cloudy
03/12/2022,07:00:00,84.06316088252966,60.71857681568213,77,S,6.3911947395925015,13.883705242486172,29.971508258946464,0.06598187327487892,Snow
03/12/2022,07:30:00,64.74895181243156,68.08981150618175,95,E,2.0082596636122085,4.205753837881276,29.929659149356166,0.9118908996180956,Clear
03/12/2022,08:00:00,82.373210820151,40.24051201693541,94,E,2.89572813940247,10.820873118733795,29.9784013677848,0.13508562250162326,Snow
03/12/2022,08:30:00,69.36932638367352,65.44057919339723,65,S,9.874884498345788,2.955385062528895,30.0269559772765,0.4016086118376675,Rain / Windy
03/12/2022,09:00:00,55.67400701302145,51.29117359797888,53,N,4.470808243099334,7.10268688007825,29.982904578371024,0.8394223315504281,Rain / Windy
03/12/2022,09:30:00,67.9222895851323,58.76375000488565,50,NW,5.054173402275762,1.3723432120359487,29.910939568371486,0.5125785315689155,Clear
03/12/2022,10:00:00,75.48373642841787,66.00553757524429,80,NE,8.81126680139924,6.516529874729743,30.03411059824591,0.22998093299431022,T-Storm / Windy
03/12/2022,10:30:00,57.75213429566742,47.366996218229026,63,NE,0.8249991207127017,5.63503901207555,29.945227199216404,0.20668607354343627,Drizzle
03/12/2022,11:00:00,84.8645896312633,41.701961631444505,97,E,3.1613682042326694,10.48582740535078,30.06011946984407,0.38257669127259264,Clear
03/12/2022,11:30:00,81.37012680868682,65.32816688200907,69,NW,9.87002375634798,0.8448608836129451,30.0199724111624,0.09990188519281384,Haze / Windy
03/12/2022,12:00:00,60.612485533462745,58.351125024622384,61,NW,4.2298713791408495,14.02674501822252,29.951074853956015,0.7314094946325803,Cloudy
03/12/2022,12:30:00,84.91165432370576,55.84538010493015,54,NE,0.15083479022737878,5.40947597373883,29.955162059667344,0.8913642965000365,Haze / Windy
03/12/2022,13:00:00,80.83998952029737,58.00545125668036,71,N,4.484448454907573,8.59030606832963,30.01881756632465,0.9948792428642196,Clear
03/12/2022,13:30:00,77.22807867473637,48.240177811014675,60,SE,3.2651248105554176,13.922857844792468,30.030245252969507,0.37338236673304237,Fog
03/12/2022,14:00:00,59.78795062376034,41.96254637492069,61,W,1.1098124617922678,5.971811630763196,29.967952131367532,0.6068115525621433,Drizzle
03/12/2022,14:30:00,59.24183743265842,58.68403526043126,87,N,6.035366331501695,7.922622330998626,30.074404750629604,0.2813023550988757,T-Storm / Windy
03/12/2022,15:00:00,84.359583157102,49.36769256260779,53,W,5.883689018516115,10.642364116112764,30.02578601887152,0.01635101357970903,Rain / Windy
